id	rate	linear	gaussian	random	outliers	bigGap	range350	range750up	gamma2.2	gamma.45
12117	0.106	3760	-1.3	8592	44	17	78	883	18425.24447	1825.782417
12119	0.09	3770	-0.37	1824	64	59	322	976	18533.22381	1827.988002
12121	0.098	3780	-0.46	1240	63	6	126	988	18641.54741	1830.190399
12123	0.104	3790	-0.58	592	92	28	39	989	18750.21543	1832.389619
12125	0.084	3800	0.69	4816	75	142	248	805	18859.22807	1834.585677
12127	0.117	3810	-0.73	8668	73	40	32	934	18968.5855	1836.778584
12129	0.072	3820	-0.14	4291	23	92	58	824	19078.28791	1838.968355
12131	0.068	3830	0.38	7139	29	144	198	843	19188.33547	1841.155001
12133	0.096	3840	-1.1	623	90	9	107	778	19298.72838	1843.338534
13001	0.097	3850	-0.49	7987	74	95	235	905	19409.4668	1845.518969
13003	0.126	3860	-0.16	1220	65	22	256	973	19520.55091	1847.696317
13005	0.085	3870	0.18	3689	79	129	303	920	19631.98091	1849.870589
13007	0.091	3880	-0.18	940	46	6	332	765	19743.75696	1852.0418
13009	0.116	3890	-0.26	5793	63	49	306	853	19855.87924	1854.20996
13011	0.067	3900	-0.79	8161	98	82	121	854	19968.34794	1856.375083
13013	0.111	3910	0.34	6415	34	82	92	773	20081.16323	1858.537179
13015	0.133	3920	-0.64	6178	93	72	325	963	20194.32528	1860.696261
13017	0.153	3930	0.23	2721	79	8	245	769	20307.83428	1862.852341
13019	0.124	3940	-1	1336	52	147	264	909	20421.69041	1865.005431
13021	0.1	3950	-0.9	2470	60	93	14	920	20535.89383	1867.155542
13023	0.097	3960	-0.76	1760	11	98	37	839	20650.44473	1869.302686
13025	0.116	3970	0.66	1161	49	6	271	915	20765.34327	1871.446874
13027	0.087	3980	0.93	5059	83	79	290	981	20880.58965	1873.588119
13029	0.081	3990	1.1	9998	7	432	293	976	20996.18402	1875.726431
13031	0.09	4000	-0.07	4373	48	300	159	972	21112.12657	1877.861821
13033	0.122	4010	0.64	8234	21	474	63	855	21228.41747	1879.994302
13035	0.127	4020	-1.7	2178	30	308	13	762	21345.0569	1882.123884
13037	0.111	4030	-0.48	1296	76	314	232	887	21462.04502	1884.250579
13039	0.091	4040	-0.38	3879	38	450	16	965	21579.38201	1886.374397
13043	0.093	4050	0.86	7750	18	365	299	909	21697.06805	1888.495349
13045	0.108	4060	0.37	2372	42	489	250	786	21815.1033	1890.613447
13047	0.08	4070	0.093	8319	91	306	326	937	21933.48794	1892.728701
13049	0.106	4080	-1.3	851	25	480	346	821	22052.22215	1894.841123
13051	0.085	4090	0.73	9614	62	421	40	758	22171.30608	1896.950722
13053	0.146	4100	0.29	765	35	311	208	794	22290.73992	1899.057509
13055	0.114	4110	0.51	4832	25	399	215	822	22410.52384	1901.161496
13057	0.095	4120	-0.38	5181	56	364	73	974	22530.658	1903.262692
13059	0.07	4130	-2.2	2828	71	309	197	896	22651.14257	1905.361108
13061	0.082	4140	0.86	6190	31	322	217	767	22771.97773	1907.456755
13063	0.123	4150	-1	2732	47	336	71	829	22893.16365	1909.549642
13065	0.11	4160	-0.85	2534	23	429	294	799	23014.70049	1911.63978
13067	0.096	4170	1.6	1623	90	454	71	861	23136.58842	1913.72718
13069	0.168	4180	-0.42	2192	43	314	36	882	23258.82762	1915.811851
13071	0.09	4190	-0.61	1395	85	476	90	986	23381.41824	1917.893803
13073	0.07	4200	0.011	101	11	342	325	801	23504.36046	1919.973047
13075	0.119	4210	-0.7	95	86	405	323	888	23627.65445	1922.049592
13077	0.1	4220	-1.2	422	17	490	245	800	23751.30038	1924.123449
13079	0.095	4230	0.95	8275	96	373	192	966	23875.2984	1926.194627
13081	0.121	4240	-1.5	5002	58	375	128	798	23999.64869	1928.263135
13083	0.09	4250	0.14	909	87	467	293	945	24124.35141	1930.328985
13085	0.101	4260	0.039	6999	74	389	225	971	24249.40674	1932.392184
13087	0.127	4270	0.5	1194	39	362	26	929	24374.81482	1934.452744
13089	0.107	4280	0.15	5659	10	302	202	754	24500.57584	1936.510673
13091	0.112	4290	-0.55	5464	17	307	205	946	24626.68996	1938.565982
13093	0.101	4300	0.55	8195	88	319	238	930	24753.15733	1940.618678
13095	0.111	4310	0.21	7500	40	465	303	938	24879.97814	1942.668773
13097	0.114	4320	-0.93	8875	99	490	256	822	25007.15253	1944.716274
13099	0.105	4330	-0.71	5657	84	313	255	867	25134.68067	1946.761192
13101	0.067	4340	1.2	8728	60	467	7	882	25262.56273	1948.803536
13103	0.079	4350	-1.1	8230	7	462	73	780	25390.79887	1950.843314
13105	0.122	4360	0.88	8357	73	411	103	811	25519.38926	1952.880536
13107	0.103	4370	0.48	2739	4	485	239	798	25648.33405	1954.915211
13109	0.089	4380	0.5	3354	16	368	336	815	25777.63341	1956.947348
13111	0.1	4390	0.77	2741	73	382	333	829	25907.2875	1958.976956
13113	0.084	4400	-0.28	2149	6	355	193	866	26037.29648	1961.004044
13115	0.111	4410	-0.75	5409	9	361	237	960	26167.66051	1963.028621
13117	0.086	4420	-0.19	9656	6	422	267	779	26298.37977	1965.050694
13119	0.118	4430	0.82	7890	36	320	210	977	26429.45439	1967.070274
13121	0.107	4440	0.87	9939	80	331	59	854	26560.88456	1969.087369
13123	0.098	4450	1.3	340	53	377	32	884	26692.67042	1971.101988
13125	0.111	4460	-0.52	1301	16	333	212	909	26824.81214	1973.114138
13127	0.082	4470	-0.57	777	17	334	178	890	26957.30987	1975.123829
13129	0.131	4480	-0.66	7561	12	422	297	751	27090.16379	1977.13107
13131	0.098	4490	-0.33	4531	1	412	84	781	27223.37404	1979.135868
13133	0.111	4500	0.16	841	41	485	7	949	27356.94078	1981.138232
13135	0.094	4510	-0.28	2572	56	378	230	761	27490.86418	1983.13817
13137	0.094	4520	0.49	9047	94	402	225	832	27625.14439	1985.135691
13139	0.091	4530	-0.093	8267	91	364	236	833	27759.78156	1987.130803
13141	0.177	4540	0.78	5163	18	445	240	862	27894.77587	1989.123514
13143	0.113	4550	-0.36	5217	36	427	283	784	28030.12746	1991.113832
13145	0.072	4560	-1	2063	72	340	6	990	28165.8365	1993.101766
13147	0.138	4570	0.43	8371	74	473	213	903	28301.90313	1995.087323
13149	0.124	4580	1.5	8869	2	322	12	900	28438.32752	1997.070512
13151	0.104	4590	-0.29	5825	60	455	203	899	28575.10982	1999.05134
13153	0.073	4600	-2.9	5616	23	456	217	770	28712.25019	2001.029816
13155	0.145	4610	0.84	1882	79	484	47	840	28849.74879	2003.005947
13157	0.109	4620	0.37	8610	54	392	157	852	28987.60576	2004.979742
13159	0.127	4630	0.5	6961	72	458	292	938	29125.82128	2006.951207
13161	0.135	4640	1	4739	63	322	109	868	29264.39548	2008.920351
13163	0.149	4650	-0.19	7301	80	381	23	787	29403.32853	2010.887182
13165	0.196	4660	-0.18	9839	4	400	310	813	29542.62057	2012.851707
13167	0.119	4670	-0.34	4153	57	486	59	870	29682.27178	2014.813934
13169	0.086	4680	-0.25	188	73	388	197	953	29822.28229	2016.77387
13171	0.153	4690	0.41	900	95	470	6	879	29962.65226	2018.731524
13173	0.084	4700	-0.08	9281	90	432	81	925	30103.38185	2020.686902
13175	0.108	4710	-1.7	2562	23	345	139	773	30244.4712	2022.640012
13177	0.079	4720	0.83	7492	93	399	302	792	30385.92048	2024.590861
13179	0.085	4730	0.77	3811	62	451	344	900	30527.72984	2026.539457
13181	0.103	4740	-0.99	7113	15	374	50	984	30669.89942	2028.485808
13183	0.059	4750	-0.35	3738	56	473	276	950	30812.42937	2030.42992
13185	0.082	4760	0.88	6521	2	342	115	928	30955.31986	2032.3718
13187	0.111	4770	1.4	9781	25	387	59	807	31098.57104	2034.311457
13189	0.121	4780	-0.63	5483	57	423	159	783	31242.18304	2036.248897
13191	0.096	4790	1	8600	45	434	237	960	31386.15604	2038.184128
13193	0.13	4800	-1.2	8955	96	351	264	950	31530.49016	2040.117156
13195	0.083	4810	-0.72	2053	69	411	163	844	31675.18558	2042.047988
13197	0.099	4820	0.98	6875	51	416	268	820	31820.24243	2043.976632
13199	0.132	4830	0.61	2123	84	422	243	843	31965.66087	2045.903095
13201	0.087	4840	-0.32	6224	87	433	286	800	32111.44105	2047.827384
13205	0.104	4850	0.72	1890	70	449	350	865	32257.58311	2049.749505
13207	0.102	4860	0.89	9744	32	353	207	788	32404.08721	2051.669466
13209	0.085	4870	-0.29	3866	21	385	316	978	32550.9535	2053.587273
13211	0.098	4880	0.5	7354	39	412	328	794	32698.18212	2055.502933
13213	0.123	4890	0.23	9945	76	349	40	874	32845.77322	2057.416454
13215	0.092	4900	1.5	6332	58	315	169	775	32993.72696	2059.327841
13217	0.126	4910	0.096	1439	77	372	190	762	33142.04347	2061.237101
13219	0.062	4920	-0.22	8765	66	447	338	816	33290.72292	2063.144242
13221	0.082	4930	2.1	2819	28	358	45	811	33439.76544	2065.04927
13223	0.107	4940	-0.98	9278	14	495	203	771	33589.17118	2066.952191
13225	0.102	4950	0.42	8475	58	494	80	914	33738.94029	2068.853012
13227	0.108	4960	-0.24	1241	54	368	287	877	33889.07292	2070.751739
13229	0.093	4970	0.038	4533	57	482	32	766	34039.56921	2072.64838
13231	0.118	4980	1	1634	38	314	158	772	34190.42931	2074.54294
13233	0.108	4990	-0.12	3960	82	409	283	831	34341.65337	2076.435426
13235	0.071	5000	-0.14	66	16	438	59	775	34493.24154	2078.325845
13237	0.104	5010	0.83	5944	46	339	62	898	34645.19395	2080.214203
13239	0.118	5020	0.1	4008	84	487	346	987	34797.51075	2082.100506
13241	0.104	5030	-1.3	389	56	398	210	770	34950.1921	2083.98476
13243	0.13	5040	0.25	8477	12	329	176	777	35103.23813	2085.866972
13245	0.103	5050	-0.015	7328	89	404	38	841	35256.64899	2087.747148
13247	0.12	5060	0.8	7511	66	411	297	970	35410.42482	2089.625295
13249	0.138	5070	-0.83	8767	99	478	146	878	35564.56577	2091.501418
13251	0.137	5080	1.5	6051	46	310	153	759	35719.07199	2093.375524
13253	0.107	5090	-1.2	485	99	349	241	927	35873.94361	2095.247618
13255	0.154	5100	-0.66	1151	72	432	140	944	36029.18078	2097.117707
13257	0.107	5110	-0.65	5859	87	341	80	945	36184.78365	2098.985798
13259	0.107	5120	0.73	9524	45	480	181	922	36340.75235	2100.851895
13261	0.129	5130	0.19	9413	6	477	312	960	36497.08704	2102.716006
13263	0.098	5140	0.81	7391	56	435	332	761	36653.78784	2104.578135
13265	0.124	5150	0.38	3456	27	365	126	976	36810.85492	2106.438289
13267	0.087	5160	0.65	3896	20	358	150	979	36968.2884	2108.296475
13269	0.13	5170	0.68	8401	11	330	80	926	37126.08843	2110.152697
13271	0.162	5180	0.69	4284	71	346	80	752	37284.25516	2112.006961
13273	0.116	5190	-1.2	9742	28	308	276	922	37442.78872	2113.859275
13275	0.093	5200	-0.32	9341	95	461	236	887	37601.68925	2115.709642
13277	0.106	5210	1.1	3358	34	379	321	974	37760.9569	2117.55807
13279	0.098	5220	-1.3	3098	10	349	39	848	37920.59181	2119.404563
13281	0.078	5230	-0.38	3630	53	476	137	772	38080.59412	2121.249128
13283	0.119	5240	-0.059	1785	76	311	313	797	38240.96397	2123.09177
13285	0.129	5250	1.3	7794	45	424	200	895	38401.7015	2124.932495
13287	0.13	5260	-0.67	2771	52	459	245	810	38562.80685	2126.771309
13289	0.114	5270	0.66	2390	18	409	166	980	38724.28016	2128.608216
13291	0.09	5280	1.4	7139	79	441	289	880	38886.12157	2130.443224
13293	0.133	5290	0.78	8450	41	458	284	960	39048.33122	2132.276337
13295	0.096	5300	0.86	4309	7	374	341	989	39210.90925	2134.10756
13297	0.11	5310	0.28	3243	80	467	299	767	39373.8558	2135.9369
13299	0.107	5320	-0.52	4361	6	328	311	970	39537.171	2137.764362
13301	0.188	5330	-2.2	734	15	394	348	978	39700.855	2139.589951
13303	0.14	5340	-0.41	5726	5	408	40	893	39864.90794	2141.413673
13305	0.117	5350	1.4	7869	97	405	309	766	40029.32994	2143.235533
13307	0.091	5360	-1.6	5370	97	470	34	827	40194.12116	2145.055537
13309	0.091	5370	-0.55	1281	65	311	277	936	40359.28173	2146.873689
13311	0.095	5380	-0.81	3293	68	412	324	916	40524.81178	2148.689995
13313	0.125	5390	0.13	2906	96	500	230	894	40690.71146	2150.504461
13315	0.116	5400	1.2	7429	70	463	132	899	40856.9809	2152.317092
13317	0.117	5410	0.97	7758	43	444	206	979	41023.62024	2154.127892
13319	0.107	5420	-0.29	3803	74	448	236	955	41190.62962	2155.936868
13321	0.108	5430	-1.2	8762	21	496	97	828	41358.00916	2157.744024
15001	0.108	5440	0.84	7956	21	300	248	946	41525.75902	2159.549366
15003	0.063	5450	1.5	3987	20	380	196	894	41693.87932	2161.352899
15007	0.096	5460	0.99	5311	88	464	85	869	41862.3702	2163.154627
15009	0.097	5470	0.71	6285	22	461	35	934	42031.2318	2164.954556
16001	0.091	5480	0.97	8978	93	325	249	957	42200.46425	2166.752692
16003	0.121	5490	0.38	533	31	353	151	928	42370.06769	2168.549038
16005	0.084	5500	-0.86	9886	15	319	282	967	42540.04225	2170.343601
16007	0.052	5510	-0.84	8436	8	455	155	963	42710.38807	2172.136385
16009	0.121	5520	0.49	741	55	427	312	861	42881.10528	2173.927395
16011	0.059	5530	0.45	7476	13	454	124	802	43052.19403	2175.716636
16013	0.077	5540	-0.15	2676	59	374	241	933	43223.65443	2177.504113
16015	0.071	5550	1.4	2674	83	340	97	893	43395.48663	2179.289831
16017	0.095	5560	-0.43	9194	92	390	152	924	43567.69077	2181.073795
16019	0.059	5570	0.48	9883	10	400	216	890	43740.26696	2182.856009
16021	0.12	5580	1.2	1034	50	381	285	930	43913.21536	2184.63648
16023	0.045	5590	0.38	4966	34	417	91	886	44086.53609	2186.41521
16025	0.11	5600	1.1	769	55	345	33	906	44260.22929	2188.192206
16027	0.106	5610	-0.28	931	45	341	71	767	44434.29508	2189.967472
16029	0.06	5620	-1	7372	72	431	132	825	44608.7336	2191.741012
16031	0.059	5630	-1.1	4242	30	411	205	939	44783.545	2193.512833
16033	0.041	5640	-0.97	8203	75	486	264	797	44958.72938	2195.282937
16035	0.118	5650	-1.1	2422	92	393	155	863	45134.2869	2197.05133
16037	0.039	5660	1.2	5009	78	383	190	786	45310.21768	2198.818017
16039	0.077	5670	0.23	6999	13	362	340	899	45486.52185	2200.583002
16041	0.04	5680	0.72	3249	79	422	300	977	45663.19955	2202.34629
16043	0.066	5690	2.1	4367	3	354	314	967	45840.25091	2204.107886
16045	0.104	5700	-0.38	763	39	406	75	931	46017.67605	2205.867793
16047	0.055	5710	-1.6	4853	13	341	136	928	46195.47512	2207.626018
16049	0.083	5720	0.85	6125	100	365	263	983	46373.64823	2209.382563
16051	0.068	5730	-2.5	2213	45	455	111	927	46552.19553	2211.137435
16053	0.059	5740	-0.26	6972	12	367	331	833	46731.11714	2212.890636
16055	0.087	5750	0.59	5728	2	492	91	942	46910.4132	2214.642173
16057	0.059	5760	0.67	8453	71	395	149	824	47090.08383	2216.392048
16059	0.065	5770	-0.48	462	95	336	105	921	47270.12916	2218.140268
16061	0.052	5780	-0.16	7889	7	439	76	921	47450.54932	2219.886835
16063	0.097	5790	0.23	9167	38	409	164	789	47631.34446	2221.631755
16065	0.055	5800	0.76	5960	10	472	30	885	47812.51468	2223.375032
16067	0.06	5810	0.55	1451	8	438	190	844	47994.06013	2225.11667
16069	0.055	5820	-0.15	8968	53	446	77	769	48175.98093	2226.856674
16071	0.05	5830	-0.63	8604	53	304	19	953	48358.27721	2228.595048
16073	0.041	5840	-1	5969	80	443	133	901	48540.9491	2230.331797
16075	0.077	5850	0.095	8459	12	431	85	939	48723.99673	2232.066924
16077	0.067	5860	-0.43	462	19	495	213	909	48907.42023	2233.800434
16079	0.119	5870	-0.33	9397	32	395	69	867	49091.21972	2235.532331
16081	0.051	5880	1.8	9890	62	322	151	988	49275.39534	2237.262619
16083	0.068	5890	-0.34	4357	42	308	282	966	49459.94721	2238.991303
16085	0.114	5900	0.25	5689	38	358	246	869	49644.87547	2240.718387
16087	0.084	5910	-1.2	4225	58	343	94	876	49830.18023	2242.443876
17001	0.079	5920	1	6462	13	465	29	935	50015.86162	2244.167772
17003	0.112	5930	1.6	2709	3	473	328	820	50201.91978	2245.890081
17005	0.093	5940	-1.3	8632	19	335	96	819	50388.35483	2247.610806
17007	0.138	5950	0.55	6350	57	415	20	862	50575.1669	2249.329951
17009	0.045	5960	-0.43	1270	52	476	319	785	50762.35611	2251.047522
17011	0.109	5970	0.22	8752	89	348	154	907	50949.92259	2252.763521
17013	0.095	5980	-0.5	7053	13	410	78	874	51137.86647	2254.477954
17015	0.105	5990	0.047	4616	72	317	136	893	51326.18787	2256.190823
17017	0.073	6000	-0.49	5710	42	473	213	972	51514.88692	2257.902133
17019	0.082	6010	1.3	2150	85	408	229	952	51703.96375	2259.611888
17021	0.099	6020	0.49	837	62	309	334	987	51893.41848	2261.320092
17023	0.131	6030	-1.5	5089	86	484	223	770	52083.25123	2263.026749
17025	0.114	6040	1	1641	30	405	27	753	52273.46214	2264.731863
17027	0.079	6050	1.2	5305	73	432	52	982	52464.05133	2266.435438
17029	0.091	6060	-2.1	4662	45	411	117	828	52655.01892	2268.137477
17031	0.106	6070	-1.2	4397	88	396	97	906	52846.36504	2269.837985
17033	0.105	6080	-1.1	7988	39	386	336	774	53038.08981	2271.536966
17035	0.097	6090	-0.48	772	11	366	303	945	53230.19336	2273.234423
17037	0.092	6100	-1.4	1650	64	493	224	849	53422.67582	2274.930361
17039	0.092	6110	1.2	1834	83	432	166	777	53615.5373	2276.624783
17041	0.091	6120	2.1	3895	97	442	145	930	53808.77793	2278.317693
17043	0.086	6130	-0.82	3760	89	498	159	929	54002.39783	2280.009095
17045	0.107	6140	-0.054	103	78	346	110	917	54196.39714	2281.698992
17047	0.091	6150	-0.31	89	96	460	170	770	54390.77596	2283.387389
17049	0.079	6160	0.13	760	76	354	50	758	54585.53444	2285.074289
17051	0.116	6170	0.15	7495	49	342	342	776	54780.67268	2286.759696
17053	0.104	6180	-0.28	9069	82	479	237	883	54976.19081	2288.443613
17055	0.146	6190	-0.36	5352	96	435	296	859	55172.08897	2290.126045
17057	0.125	6200	-0.86	7800	25	498	228	943	55368.36726	2291.806995
17059	0.11	6210	0.14	1358	12	418	292	920	55565.02581	2293.486467
17061	0.092	6220	0.49	482	56	395	22	941	55762.06474	2295.164465
17063	0.114	6230	1.8	3755	73	446	126	962	55959.48418	2296.840991
17065	0.093	6240	0.43	5598	55	329	134	956	56157.28425	2298.51605
17067	0.113	6250	0.66	5620	18	415	229	897	56355.46507	2300.189646
17069	0.128	6260	-0.48	6495	11	485	118	960	56554.02677	2301.861782
17071	0.094	6270	0.69	9805	89	425	250	802	56752.96946	2303.532462
17073	0.086	6280	1.5	1885	94	328	350	815	56952.29326	2305.201688
17075	0.1	6290	0.47	581	1	329	343	808	57151.9983	2306.869466
17077	0.073	6300	1.1	4462	64	336	337	768	57352.0847	2308.535798
17079	0.095	6310	0.066	9370	32	310	205	835	57552.55259	2310.200687
17081	0.1	6320	-0.79	6545	38	448	209	871	57753.40207	2311.864139
17083	0.088	6330	-2.1	2337	47	357	40	882	57954.63327	2313.526155
17085	0.081	6340	-0.3	9264	25	500	293	803	58156.24632	2315.186739
17087	0.104	6350	-0.43	7082	20	303	196	939	58358.24133	2316.845896
17089	0.099	6360	1.2	2292	99	484	141	954	58560.61843	2318.503628
17091	0.128	6370	-0.22	849	60	498	309	760	58763.37773	2320.159939
17093	0.104	6380	0.033	4605	44	419	132	882	58966.51935	2321.814832
17095	0.103	6390	2.1	1825	75	332	262	823	59170.04342	2323.468311
17097	0.1	6400	-1.3	9031	31	340	90	981	59373.95005	2325.120379
17099	0.124	6410	0.29	2321	56	319	174	960	59578.23936	2326.77104
17101	0.103	6420	-0.25	5418	98	369	194	885	59782.91148	2328.420297
17103	0.109	6430	0.14	9387	19	381	29	934	59987.96652	2330.068153
17105	0.107	6440	0.17	3555	50	358	57	950	60193.4046	2331.714612
17107	0.095	6450	0.3	9949	9	459	29	925	60399.22585	2333.359677
17109	0.077	6460	0.96	4245	2	492	273	752	60605.43037	2335.003351
17111	0.093	6470	0.78	9284	14	370	285	897	60812.01829	2336.645638
17113	0.074	6480	-0.42	6697	43	322	112	903	61018.98973	2338.286541
17115	0.124	6490	-0.093	1821	37	438	224	933	61226.34481	2339.926064
17117	0.105	6500	1.2	7452	91	466	310	897	61434.08363	2341.564209
17119	0.097	6510	-0.073	573	30	336	266	887	61642.20633	2343.20098
17121	0.119	6520	1.6	1612	29	476	307	854	61850.71302	2344.83638
17123	0.106	6530	1.7	8983	72	354	194	917	62059.60382	2346.470412
17125	0.143	6540	0.72	345	17	339	326	867	62268.87885	2348.103081
17127	0.08	6550	-0.33	6469	17	312	4	787	62478.53822	2349.734388
17129	0.078	6560	-1.4	3329	24	358	61	983	62688.58204	2351.364337
17131	0.089	6570	-1.1	5003	76	391	294	753	62899.01045	2352.992931
17133	0.078	6580	-0.43	8282	34	478	197	942	63109.82355	2354.620174
17135	0.122	6590	-1.2	160	89	478	341	847	63321.02147	2356.246069
17137	0.084	6600	-1	6627	43	331	269	819	63532.60431	2357.870618
17139	0.09	6610	0.36	811	11	315	236	832	63744.5722	2359.493826
17141	0.119	6620	0.94	7037	66	348	102	943	63956.92526	2361.115694
17143	0.116	6630	-1.4	7204	32	493	231	785	64169.66359	2362.736227
17145	0.119	6640	-1.3	6744	4	424	106	959	64382.78732	2364.355427
17147	0.082	6650	-0.79	8726	91	475	78	950	64596.29655	2365.973297
17149	0.081	6660	1.1	5400	32	450	7	936	64810.19142	2367.589841
17151	0.106	6670	-2.6	7167	58	339	67	838	65024.47203	2369.205061
17153	0.119	6680	-2.3	1774	63	471	262	897	65239.1385	2370.818962
17155	0.15	6690	-2	3794	80	440	321	902	65454.19095	2372.431544
17157	0.094	6700	1.2	4711	47	469	148	751	65669.62948	2374.042813
17159	0.105	6710	-0.32	3626	97	425	16	988	65885.45422	2375.65277
17161	0.095	6720	-0.063	7042	15	450	193	836	66101.66529	2377.26142
17163	0.108	6730	1.4	3587	47	429	291	911	66318.26278	2378.868764
17165	0.112	6740	0.57	8812	66	314	115	852	66535.24683	2380.474805
17167	0.079	6750	0.035	5679	69	460	133	973	66752.61755	2382.079548
17169	0.066	6760	-0.49	578	90	387	190	987	66970.37505	2383.682994
17171	0.075	6770	1.6	7188	22	341	251	751	67188.51944	2385.285147
17173	0.1	6780	-0.95	6792	16	480	64	775	67407.05084	2386.88601
17175	0.098	6790	1.2	5095	14	492	257	872	67625.96936	2388.485586
17177	0.116	6800	-0.1	3739	49	470	65	850	67845.27513	2390.083876
17179	0.113	6810	2.1	2495	75	492	61	771	68064.96824	2391.680886
17181	0.108	6820	-0.82	9504	43	342	38	941	68285.04882	2393.276617
17183	0.12	6830	-0.41	8300	3	310	335	801	68505.51698	2394.871072
17185	0.103	6840	1	5926	60	398	162	977	68726.37283	2396.464254
17187	0.08	6850	0.48	8233	4	389	104	772	68947.61649	2398.056166
17189	0.08	6860	-0.59	2287	73	371	304	899	69169.24807	2399.646811
17191	0.097	6870	1.6	9262	67	393	319	975	69391.26768	2401.236192
17193	0.086	6880	-0.39	2603	79	356	99	833	69613.67544	2402.824311
17195	0.106	6890	1.3	2475	63	444	108	988	69836.47146	2404.411172
17197	0.099	6900	-2	2784	11	308	165	900	70059.65585	2405.996777
17199	0.096	6910	2	2651	22	351	217	777	70283.22872	2407.581129
17201	0.155	6920	-1.3	5703	2	460	44	777	70507.19019	2409.164231
17203	0.086	6930	-1	2783	51	313	187	910	70731.54037	2410.746086
18001	0.134	6940	1	2484	29	394	229	966	70956.27938	2412.326696
18003	0.093	6950	1.8	1056	9	396	207	826	71181.40731	2413.906064
18005	0.088	6960	-2	5612	35	334	331	909	71406.92429	2415.484193
18007	0.09	6970	0.31	9174	62	357	241	795	71632.83043	2417.061086
18009	0.133	6980	1.2	2902	53	355	144	919	71859.12584	2418.636745
18011	0.068	6990	-1.9	5920	2	464	71	986	72085.81063	2420.211174
